ad_id,campaign,ad_spend,impressions,date,clicks,ctr,conversions,cpc
509,Retargeting,249.81823218513884,29044,2023-01-22 05:00:00,1281,0.04410549511086627,4,0.19501813597590853
510,Brand_Awareness,118.39262649160509,40933,2023-01-22 06:00:00,1652,0.04035863484230327,4,0.07166623879637112
511,Retargeting,493.957323918357,16997,2023-01-22 07:00:00,199,0.011707948461493204,7,2.4821976076299346
512,Conversions,472.5890764464405,15215,2023-01-22 08:00:00,322,0.021163325665461714,8,1.4676679392746599
513,Retargeting,29.31913757056789,34069,2023-01-22 09:00:00,1609,0.047227684992221665,7,0.018221962442863823
514,Retargeting,355.73183453268734,24911,2023-01-22 10:00:00,1354,0.054353498454498016,3,0.2627266133919404
515,Conversions,463.37167553367624,18030,2023-01-22 11:00:00,836,0.04636716583471991,6,0.5542723391551151
516,Traffic,98.48191911239343,30334,2023-01-22 12:00:00,1752,0.05775697237423354,6,0.05621114104588666
517,Retargeting,288.29316297078844,15571,2023-01-22 13:00:00,989,0.06351550960118169,4,0.29149965922223303
518,Traffic,458.5892658181405,43719,2023-01-22 14:00:00,476,0.010887714723575562,6,0.9634228273490347
519,Retargeting,26.633529507041434,29927,2023-01-22 15:00:00,1549,0.051759280916897785,9,0.017194015175623908
520,Traffic,351.73593095095157,21714,2023-01-22 16:00:00,2100,0.09671179883945841,6,0.1674933004528341
521,Conversions,155.70101361254987,44541,2023-01-22 17:00:00,2526,0.05671179362834242,4,0.06163935614115197
522,Retargeting,462.9541357344999,24387,2023-01-22 18:00:00,1730,0.07093943494484767,6,0.267603546667341
523,Conversions,485.8185401310302,29444,2023-01-22 19:00:00,1120,0.0380383100122266,7,0.4337665536884198
524,Retargeting,472.6905796655826,49908,2023-01-22 20:00:00,3975,0.0796465496513585,4,0.11891586909825978
525,Conversions,242.36496616215726,20921,2023-01-22 21:00:00,1664,0.0795373070120931,3,0.14565202293398874
526,Conversions,432.40089898476356,14057,2023-01-22 22:00:00,800,0.056911147471010885,4,0.5405011237309545
527,Retargeting,423.8292052821845,46268,2023-01-22 23:00:00,4526,0.09782138843261001,5,0.0936432181357014
528,Retargeting,166.35923188919526,25858,2023-01-23 00:00:00,550,0.0212700131487354,3,0.3024713307076277
529,Retargeting,416.1685823338319,49689,2023-01-23 01:00:00,572,0.01151160216546922,5,0.7275674516325733
530,Brand_Awareness,28.133741010591386,45638,2023-01-23 02:00:00,3619,0.0792979534598361,3,0.007773899146336387
531,Traffic,302.172240456206,27062,2023-01-23 03:00:00,2236,0.08262508314241372,5,0.1351396424222746
532,Brand_Awareness,122.7043302709745,37850,2023-01-23 04:00:00,787,0.020792602377807133,5,0.15591401559208956
533,Brand_Awareness,69.07777403086662,47486,2023-01-23 05:00:00,1609,0.03388367097670893,5,0.042932115618935125
534,Conversions,47.707068798312484,21567,2023-01-23 06:00:00,249,0.011545416608707748,6,0.19159465380848387
535,Retargeting,351.1815001802885,30739,2023-01-23 07:00:00,1118,0.036370734246397085,6,0.31411583200383586
536,Traffic,176.5387322463524,44285,2023-01-23 08:00:00,3524,0.07957547702382296,6,0.050096121522801476
537,Conversions,365.1357180490931,4754,2023-01-23 09:00:00,269,0.05658392932267564,5,1.3573818514836176
538,Brand_Awareness,42.02460699148176,28044,2023-01-23 10:00:00,1159,0.041327913279132794,7,0.036259367550890216
539,Retargeting,164.49226553699907,2724,2023-01-23 11:00:00,118,0.04331864904552129,3,1.3940022503135514
540,Conversions,274.35073326391523,2376,2023-01-23 12:00:00,24,0.010101010101010102,5,11.431280552663134
541,Retargeting,397.45435077109215,9706,2023-01-23 13:00:00,358,0.03688440140119514,7,1.1102076837181345
542,Conversions,166.18872643671426,9894,2023-01-23 14:00:00,674,0.06812209419850414,2,0.24657081073696477
543,Retargeting,316.6867744541345,19037,2023-01-23 15:00:00,1859,0.09765194095708357,8,0.17035329448850697
544,Brand_Awareness,444.1290966357317,19450,2023-01-23 16:00:00,1677,0.08622107969151671,4,0.2648354780177291
545,Traffic,311.77296220932925,17406,2023-01-23 17:00:00,211,0.012122256693094335,2,1.4775969772953992
546,Brand_Awareness,124.15014262928055,30725,2023-01-23 18:00:00,2791,0.09083807973962571,5,0.0444823155246437
547,Traffic,21.95638296270363,6926,2023-01-23 19:00:00,557,0.08042159976898643,5,0.03941899993304063
548,Retargeting,436.34844821145566,40019,2023-01-23 20:00:00,3210,0.08021189934780978,4,0.1359340960160298
549,Conversions,20.422011316689698,10496,2023-01-23 21:00:00,537,0.05116234756097561,6,0.03802981623219683
550,Brand_Awareness,438.6038196152577,37068,2023-01-23 22:00:00,1698,0.04580770475882163,8,0.2583061364047454
551,Traffic,269.1791956733339,30806,2023-01-23 23:00:00,1147,0.03723300655716419,4,0.2346810773089223
552,Brand_Awareness,470.14317227131914,23663,2023-01-24 00:00:00,376,0.015889785741452903,3,1.250380777317338
553,Traffic,401.40378552909607,42321,2023-01-24 01:00:00,1292,0.03052857919236313,6,0.31068404452716414
554,Brand_Awareness,498.98771416133536,37495,2023-01-24 02:00:00,1207,0.03219095879450593,4,0.4134115278884303
555,Traffic,181.848789571338,23656,2023-01-24 03:00:00,1267,0.053559350693270204,2,0.14352706359221626
556,Traffic,385.9222615762522,26860,2023-01-24 04:00:00,2075,0.0772524199553239,3,0.18598663208494082
557,Retargeting,206.94614766852865,17832,2023-01-24 05:00:00,938,0.05260206370569762,1,0.22062489090461476
558,Traffic,245.13905394891535,39787,2023-01-24 06:00:00,605,0.015205971799834116,9,0.405188518923827
559,Retargeting,317.47767697700135,49231,2023-01-24 07:00:00,4736,0.09619954906461375,5,0.06703498246980603
560,Traffic,438.101785951306,22727,2023-01-24 08:00:00,2155,0.09482113785365424,3,0.20329549232079164
561,Conversions,492.2008999076546,43815,2023-01-24 09:00:00,3534,0.08065730914070524,4,0.139275863018578
562,Conversions,386.4539727936139,30545,2023-01-24 10:00:00,3030,0.09919790473072516,3,0.12754256527842042
563,Conversions,214.70572326199354,45522,2023-01-24 11:00:00,2685,0.05898247001449848,4,0.0799648876208542
564,Traffic,216.4649311157644,3520,2023-01-24 12:00:00,340,0.09659090909090909,6,0.6366615621051894
565,Retargeting,371.41532777855684,4081,2023-01-24 13:00:00,68,0.01666258270031855,4,5.461990114390542
566,Retargeting,127.00080142646814,35196,2023-01-24 14:00:00,1510,0.04290260256847369,2,0.08410649101090606
567,Traffic,64.13231543438339,37735,2023-01-24 15:00:00,1142,0.030263680932820988,6,0.056157894425904895
568,Conversions,183.76485724398052,40213,2023-01-24 16:00:00,1110,0.027603013950712456,3,0.16555392544502748
569,Conversions,150.74710591050004,15566,2023-01-24 17:00:00,352,0.02261338815366825,6,0.4282588236093751
570,Retargeting,155.19097902343515,15042,2023-01-24 18:00:00,993,0.06601515755883526,2,0.15628497384031736
571,Conversions,124.46779801445587,26498,2023-01-24 19:00:00,2128,0.08030794776964299,8,0.05849050658574054
572,Brand_Awareness,30.625662921817323,12329,2023-01-24 20:00:00,764,0.061967718387541566,3,0.04008594623274519
573,Retargeting,18.758228019372766,32656,2023-01-24 21:00:00,758,0.023211660950514454,6,0.024747002664080166
574,Conversions,493.98397097065543,3159,2023-01-24 22:00:00,262,0.08293763849319405,4,1.8854350037047918
575,Retargeting,219.60883553057255,38900,2023-01-24 23:00:00,2615,0.06722365038560411,5,0.08398043423731263
576,Brand_Awareness,198.32005710824401,20363,2023-01-25 00:00:00,915,0.04493443991553307,6,0.21674323181228855
577,Retargeting,343.02716851960423,48701,2023-01-25 01:00:00,3441,0.07065563335455124,1,0.09968822101703116
578,Retargeting,116.94440505388144,44241,2023-01-25 02:00:00,1477,0.03338532130828869,5,0.07917698378732664
579,Retargeting,475.4809801356104,20033,2023-01-25 03:00:00,822,0.041032296710427796,7,0.5784440147635164
580,Retargeting,395.3090570636205,11805,2023-01-25 04:00:00,1092,0.09250317662007623,6,0.3620046310106415
581,Brand_Awareness,53.81139113300716,36851,2023-01-25 05:00:00,1331,0.036118422837914846,6,0.040429294615332206
582,Traffic,214.6145801346149,27832,2023-01-25 06:00:00,1455,0.05227795343489509,7,0.14750142964578344
583,Retargeting,440.7679707054607,14944,2023-01-25 07:00:00,1346,0.0900695931477516,4,0.32746505995948044
584,Retargeting,472.91869092279103,20873,2023-01-25 08:00:00,1538,0.07368370622335074,3,0.30748939591858976
585,Conversions,239.02674051243616,41372,2023-01-25 09:00:00,645,0.015590254278255826,8,0.3705840938177305
586,Retargeting,310.57158071324676,24928,2023-01-25 10:00:00,579,0.023226893453145058,4,0.5363930582266784
587,Conversions,91.84663358511686,16379,2023-01-25 11:00:00,175,0.010684412967824653,5,0.5248379062006678
588,Traffic,495.6726268071185,37751,2023-01-25 12:00:00,2521,0.06677968795528595,5,0.19661746402503708
589,Brand_Awareness,123.51913367788727,35546,2023-01-25 13:00:00,1787,0.05027288583806898,3,0.06912094777721728
590,Brand_Awareness,471.93856932621156,25286,2023-01-25 14:00:00,558,0.022067547259353,9,0.845768045387476
591,Traffic,328.3268580062605,6110,2023-01-25 15:00:00,587,0.0960720130932897,8,0.5593302521401372
592,Brand_Awareness,307.791029490641,13087,2023-01-25 16:00:00,754,0.05761442653014442,6,0.40821091444382096
593,Traffic,261.2173703980892,24762,2023-01-25 17:00:00,786,0.03174218560697843,3,0.33233762137161477
594,Traffic,123.02820774170176,18081,2023-01-25 18:00:00,995,0.055030142138156074,5,0.12364643994140881
595,Traffic,96.49873568269905,35947,2023-01-25 19:00:00,2558,0.0711603193590564,5,0.037724290728185714
596,Brand_Awareness,118.03824244438593,10596,2023-01-25 20:00:00,178,0.016798791996979992,5,0.6631361935077861
597,Conversions,101.35474845068471,39019,2023-01-25 21:00:00,1354,0.03470104308157564,3,0.07485579649238162
598,Traffic,391.99639204770915,43003,2023-01-25 22:00:00,3553,0.08262214264121108,7,0.11032828371734003
599,Retargeting,181.56137699169776,19313,2023-01-25 23:00:00,992,0.051364365971107544,3,0.1830255816448566
600,Brand_Awareness,38.34291151606422,48639,2023-01-26 00:00:00,2879,0.059191184029276915,0,0.013318135295611053
601,Traffic,484.8602887689976,2013,2023-01-26 01:00:00,98,0.04868355688027819,6,4.947553967030587
602,Traffic,443.0550836320786,24705,2023-01-26 02:00:00,344,0.013924306820481683,6,1.2879508245118565
603,Retargeting,464.59861876565435,2828,2023-01-26 03:00:00,70,0.024752475247524754,4,6.637123125223634
604,Conversions,497.5048330967533,8909,2023-01-26 04:00:00,446,0.050061735323829834,5,1.1154816885577428
605,Conversions,95.20867211754877,39356,2023-01-26 05:00:00,1134,0.028813903852017483,9,0.08395826465392307
606,Conversions,204.1585892623028,14109,2023-01-26 06:00:00,204,0.014458856049330214,5,1.0007773983446215
607,Traffic,381.53685309500474,3023,2023-01-26 07:00:00,259,0.08567648031756533,4,1.4731152629150763
608,Traffic,351.0501028463582,15537,2023-01-26 08:00:00,1527,0.09828152152925275,3,0.2298952867363184
609,Traffic,85.40899410652898,27661,2023-01-26 09:00:00,2251,0.08137811358953038,6,0.037942689518671247
610,Brand_Awareness,409.7582312454027,39659,2023-01-26 10:00:00,3444,0.08684031367407145,2,0.11897741906080218
611,Retargeting,119.97588019996373,34848,2023-01-26 11:00:00,1107,0.03176652892561983,6,0.10837929557358963
612,Traffic,119.67063126308531,38804,2023-01-26 12:00:00,3742,0.09643335738583651,6,0.03198039317559736
613,Retargeting,273.1174672177726,16379,2023-01-26 13:00:00,454,0.02771841992795653,6,0.6015803242682216
614,Retargeting,300.54056807243455,28766,2023-01-26 14:00:00,2750,0.09559897100743933,5,0.10928747929906711
615,Conversions,294.24224184052747,44590,2023-01-26 15:00:00,4438,0.09952904238618525,3,0.06630064034261547
616,Brand_Awareness,54.82855032489989,3563,2023-01-26 16:00:00,263,0.07381420151557676,4,0.20847357537984748
617,Traffic,439.95582268888637,37060,2023-01-26 17:00:00,3643,0.09830005396654075,4,0.12076745064202206
618,Conversions,140.14402086846596,30197,2023-01-26 18:00:00,1849,0.06123124813723217,5,0.07579449479094968
619,Conversions,73.46231142857404,4586,2023-01-26 19:00:00,152,0.033144352376798955,4,0.483304680451145
620,Traffic,445.4865591357988,17087,2023-01-26 20:00:00,842,0.04927722830221806,4,0.52908142415178
621,Retargeting,478.26923413257913,49868,2023-01-26 21:00:00,3162,0.06340739552418384,5,0.15125529226204273
622,Conversions,432.4425324600708,24225,2023-01-26 22:00:00,401,0.0165531475748194,5,1.0784103053867102
623,Retargeting,406.66287661519027,30750,2023-01-26 23:00:00,2029,0.06598373983739837,5,0.20042527186554474
624,Brand_Awareness,331.0685705131206,7643,2023-01-27 00:00:00,751,0.09825984561036243,7,0.44083697804676514
625,Retargeting,279.9201115984783,28523,2023-01-27 01:00:00,773,0.027100936086666902,3,0.3621217485103212
626,Brand_Awareness,52.623512356590965,37727,2023-01-27 02:00:00,3068,0.08132106979086595,2,0.01715238342783278
627,Retargeting,210.14207440464236,12005,2023-01-27 03:00:00,1100,0.09162848812994585,4,0.19103824945876577
628,Conversions,192.61737333603384,44543,2023-01-27 04:00:00,4228,0.09491951597332915,4,0.04555756228383014
629,Conversions,137.27935404255985,1161,2023-01-27 05:00:00,111,0.09560723514211886,6,1.236750937320359
630,Brand_Awareness,364.4758557074066,17029,2023-01-27 06:00:00,969,0.05690293029537847,3,0.3761360740014516
631,Traffic,252.9791101885977,15226,2023-01-27 07:00:00,1491,0.0979246026533561,5,0.1696707647140159
632,Brand_Awareness,49.71264579474749,29731,2023-01-27 08:00:00,2323,0.0781339342773536,5,0.0214001919047557
633,Brand_Awareness,117.88976895540756,44922,2023-01-27 09:00:00,1102,0.024531409999554783,5,0.1069780117562682
634,Retargeting,344.796794193202,45848,2023-01-27 10:00:00,2426,0.05291397661839121,5,0.1421256365182201
635,Retargeting,47.30412115024709,4390,2023-01-27 11:00:00,327,0.0744874715261959,3,0.14466092094876787
636,Brand_Awareness,427.0913878838967,6997,2023-01-27 12:00:00,225,0.03215663855938259,10,1.898183946150652
637,Conversions,252.6217982368474,13693,2023-01-27 13:00:00,926,0.06762579420141679,5,0.27280971731840975
638,Retargeting,245.48742289005753,43092,2023-01-27 14:00:00,3016,0.0699897892880349,4,0.08139503411474056
639,Traffic,300.27981448316365,1541,2023-01-27 15:00:00,37,0.024010382868267358,4,8.115670661707126
640,Retargeting,414.0936733033231,22817,2023-01-27 16:00:00,1388,0.060831835911820134,7,0.2983383813424518
641,Retargeting,180.4265118720746,38861,2023-01-27 17:00:00,3087,0.07943696765394612,3,0.05844720177261892
642,Traffic,342.22791475394115,14428,2023-01-27 18:00:00,792,0.054893263099528695,6,0.43210595297214793
643,Brand_Awareness,287.2086623579376,44934,2023-01-27 19:00:00,498,0.011082921618373615,2,0.5767242216022843
644,Traffic,140.84385238301644,49831,2023-01-27 20:00:00,538,0.010796492143444844,4,0.26179154718032793
645,Brand_Awareness,440.5286933140274,11258,2023-01-27 21:00:00,474,0.042103393142654114,4,0.9293854289325473
646,Brand_Awareness,400.73875058739475,17044,2023-01-27 22:00:00,1591,0.09334663224595166,4,0.2518785358814549
647,Brand_Awareness,332.6413989826285,30411,2023-01-27 23:00:00,929,0.030548156916905066,8,0.3580639386250038
648,Traffic,426.78504725617853,6469,2023-01-28 00:00:00,434,0.06708919462049776,5,0.9833756849220704
649,Brand_Awareness,434.97415847030317,29854,2023-01-28 01:00:00,895,0.029979232263683257,8,0.48600464633553425
650,Conversions,357.097858590367,7256,2023-01-28 02:00:00,282,0.03886438809261301,5,1.266304463086408
651,Traffic,420.1365308981993,11720,2023-01-28 03:00:00,1011,0.08626279863481229,7,0.4155653124611269
652,Conversions,351.76101621794896,34937,2023-01-28 04:00:00,2641,0.07559321063628817,8,0.13319235752288866
653,Brand_Awareness,343.2689781625472,34598,2023-01-28 05:00:00,643,0.018584889299959537,3,0.5338553315125151
654,Retargeting,313.11957532544034,2651,2023-01-28 06:00:00,128,0.04828366654092795,4,2.4462466822300026
655,Brand_Awareness,378.8311533832442,20194,2023-01-28 07:00:00,254,0.012577993463404971,6,1.4914612337923001
656,Conversions,87.71650159360611,26051,2023-01-28 08:00:00,1388,0.053280104410579246,4,0.06319632679654619
657,Conversions,441.62667200747495,28386,2023-01-28 09:00:00,1976,0.06961178045515395,4,0.2234952793560096
658,Traffic,437.20332859516367,10518,2023-01-28 10:00:00,217,0.020631298725993535,6,2.0147618829270213
659,Retargeting,24.33116868693398,47026,2023-01-28 11:00:00,1692,0.035980096117041636,2,0.014380123337431432
660,Traffic,414.6502077767337,17184,2023-01-28 12:00:00,787,0.04579841713221602,4,0.5268744698560783
661,Conversions,73.14623506198815,34787,2023-01-28 13:00:00,3226,0.09273579210624659,2,0.022673972430870475
662,Brand_Awareness,174.20823858697952,22621,2023-01-28 14:00:00,2248,0.09937668538084081,8,0.07749476805470619
663,Retargeting,374.3190455828878,11028,2023-01-28 15:00:00,154,0.013964454116793616,7,2.4306431531356347
664,Brand_Awareness,88.77234906367102,13448,2023-01-28 16:00:00,1055,0.0784503271861987,2,0.08414440669542277
665,Brand_Awareness,410.80384181834046,46253,2023-01-28 17:00:00,2009,0.04343502043110717,5,0.20448175302057764
666,Retargeting,417.74574719929353,35051,2023-01-28 18:00:00,1588,0.04530541211377707,6,0.26306407254363573
667,Traffic,258.6591895428097,31447,2023-01-28 19:00:00,2449,0.07787706299488027,7,0.10561828891090637
668,Brand_Awareness,13.129077141248453,19394,2023-01-28 20:00:00,1797,0.0926575229452408,7,0.007306108592792684
669,Conversions,150.64868525570725,35501,2023-01-28 21:00:00,3393,0.09557477254161854,7,0.04439984829228036
670,Brand_Awareness,312.29419000411366,31254,2023-01-28 22:00:00,1935,0.06191207525436744,6,0.1613923462553559
671,Retargeting,490.7812272334375,19509,2023-01-28 23:00:00,822,0.042134399507919425,5,0.5970574540552768
672,Retargeting,319.58862823816753,49998,2023-01-29 00:00:00,4043,0.08086323452938117,5,0.07904739753602956
673,Retargeting,137.3037547214383,15472,2023-01-29 01:00:00,504,0.03257497414684592,8,0.27242808476475855
674,Traffic,320.66279451880956,46657,2023-01-29 02:00:00,2835,0.06076258653578241,7,0.11310856949517092
675,Brand_Awareness,274.5928360607692,4471,2023-01-29 03:00:00,188,0.042048758666964885,4,1.460600191812602
676,Traffic,392.12424362406034,42796,2023-01-29 04:00:00,2957,0.06909524254603235,5,0.13260880744810968
677,Traffic,62.42051302520962,31268,2023-01-29 05:00:00,989,0.031629781246002305,8,0.06311477555632924
678,Retargeting,382.9036722259937,9329,2023-01-29 06:00:00,254,0.027226926787437024,5,1.5074947725432823
679,Retargeting,275.220623551294,35865,2023-01-29 07:00:00,3322,0.09262512198522237,2,0.08284786982278568
680,Traffic,481.86608189090737,47850,2023-01-29 08:00:00,916,0.019143155694879833,3,0.5260546745533923
681,Brand_Awareness,177.51736135895618,47698,2023-01-29 09:00:00,2648,0.055515954547360476,7,0.06703827845882031
682,Conversions,319.98472763563456,29272,2023-01-29 10:00:00,874,0.02985788466794206,3,0.36611524901102355
683,Traffic,466.69377169990855,43845,2023-01-29 11:00:00,592,0.01350210970464135,8,0.788334073817413
684,Brand_Awareness,60.22976671543284,7397,2023-01-29 12:00:00,97,0.013113424361227524,1,0.6209254300560086
685,Retargeting,469.24195874586104,33373,2023-01-29 13:00:00,860,0.025769334491954576,5,0.5456301845882106
686,Retargeting,347.0640039273985,36525,2023-01-29 14:00:00,3214,0.08799452429842573,3,0.10798506656110719
687,Brand_Awareness,43.240158961534235,25570,2023-01-29 15:00:00,905,0.03539303871724677,5,0.047779181172966007
688,Conversions,157.47214780393998,19284,2023-01-29 16:00:00,1842,0.0955196017423771,5,0.08548976536587403
689,Retargeting,357.004323436188,19994,2023-01-29 17:00:00,1246,0.062318695608682605,2,0.2865203237850626
690,Retargeting,43.00179471969813,24284,2023-01-29 18:00:00,1197,0.0492917147092736,7,0.03592464053441782
691,Retargeting,295.2635254863739,18833,2023-01-29 19:00:00,1171,0.06217809164763978,2,0.2521464777851186
692,Brand_Awareness,179.4826979069488,26122,2023-01-29 20:00:00,1475,0.05646581425618253,4,0.1216831850216602
693,Traffic,314.24860370606376,6017,2023-01-29 21:00:00,471,0.07827821173342198,5,0.6671944876986492
694,Retargeting,32.4135965681313,17370,2023-01-29 22:00:00,615,0.03540587219343696,4,0.05270503507013219
695,Traffic,437.0530350146644,30252,2023-01-29 23:00:00,1263,0.041749305831019434,4,0.3460435748334635
696,Conversions,487.0095948969245,8999,2023-01-30 00:00:00,814,0.09045449494388265,5,0.5982918856227574
697,Retargeting,484.75014908998884,23436,2023-01-30 01:00:00,2230,0.09515275644307902,4,0.217376748470847
698,Retargeting,377.3293975540331,43963,2023-01-30 02:00:00,3971,0.09032595591747605,4,0.0950212534762108
699,Conversions,73.74225766400967,3096,2023-01-30 03:00:00,147,0.04748062015503876,5,0.5016480113197936
700,Retargeting,381.5489660052211,49201,2023-01-30 04:00:00,3947,0.08022194670840023,7,0.09666809374340539
701,Traffic,22.04758906481274,26279,2023-01-30 05:00:00,1389,0.0528558925377678,6,0.015872994287122202
702,Brand_Awareness,20.840540249208654,44363,2023-01-30 06:00:00,2430,0.05477537587629331,6,0.008576354012020022
703,Traffic,168.56900738327522,49709,2023-01-30 07:00:00,1412,0.028405318956325816,8,0.11938314970486914
704,Brand_Awareness,249.43516329828623,27201,2023-01-30 08:00:00,1719,0.06319620602183743,5,0.14510480703797918
705,Brand_Awareness,387.4996347258187,20715,2023-01-30 09:00:00,554,0.026743905382573013,2,0.6994578244148352
706,Traffic,344.8147345371875,30309,2023-01-30 10:00:00,1207,0.03982315483849681,4,0.28567915040363506
707,Traffic,228.49232612460668,16078,2023-01-30 11:00:00,1398,0.08695111332255255,6,0.16344229336524083
708,Traffic,144.0770664780163,6105,2023-01-30 12:00:00,174,0.0285012285012285,3,0.8280291176897489
709,Traffic,498.59100507727845,30312,2023-01-30 13:00:00,497,0.016396146740564794,3,1.0032012174593128
710,Conversions,218.82883809562674,3839,2023-01-30 14:00:00,62,0.016150039072675176,5,3.529497388639141
711,Retargeting,231.179641921541,4384,2023-01-30 15:00:00,415,0.09466240875912409,5,0.5570593781241951
712,Brand_Awareness,90.1756723839179,44619,2023-01-30 16:00:00,2481,0.055604114838969945,6,0.036346502371591254
713,Traffic,399.4566788874654,43821,2023-01-30 17:00:00,2052,0.04682686383240912,2,0.1946669975085114
714,Traffic,349.9042906329294,14493,2023-01-30 18:00:00,1202,0.08293659007796868,6,0.2911017392952824
715,Traffic,118.17711026649259,18069,2023-01-30 19:00:00,1539,0.08517350157728706,4,0.07678824578719466
716,Conversions,50.36671235176292,47907,2023-01-30 20:00:00,1911,0.03988978646126871,3,0.026356207405422775
717,Traffic,343.4446580166094,8531,2023-01-30 21:00:00,617,0.07232446372054858,4,0.5566363987303232
718,Traffic,330.71049499775626,38051,2023-01-30 22:00:00,3021,0.07939344563874799,2,0.10947053790061445
719,Traffic,143.89716822912257,8736,2023-01-30 23:00:00,602,0.06891025641025642,6,0.23903184091216373
720,Retargeting,475.92314550270106,8710,2023-01-31 00:00:00,205,0.023536165327210104,8,2.321576319525371
721,Conversions,84.01836697264112,2619,2023-01-31 01:00:00,232,0.08858342878961435,5,0.3621481335027634
722,Traffic,221.84405251087495,14975,2023-01-31 02:00:00,876,0.058497495826377297,6,0.2532466352863869
723,Brand_Awareness,472.37180088212347,46603,2023-01-31 03:00:00,1650,0.03540544600133039,5,0.28628593992855966
724,Brand_Awareness,215.66638529379992,24252,2023-01-31 04:00:00,1170,0.04824344383968333,5,0.18433024384085464
725,Brand_Awareness,322.8777143554019,16261,2023-01-31 05:00:00,217,0.01334481274214378,6,1.4879157343566909
726,Conversions,204.8212550017692,2431,2023-01-31 06:00:00,52,0.0213903743315508,4,3.9388702884955618
727,Conversions,144.36544915084832,10067,2023-01-31 07:00:00,794,0.07887156054435283,4,0.18182046492550166
728,Brand_Awareness,492.1490475003158,38481,2023-01-31 08:00:00,384,0.00997895065097061,5,1.2816381445320724
729,Traffic,210.57366309437108,28037,2023-01-31 09:00:00,1331,0.047472982130755785,5,0.1582071097628633
730,Conversions,448.10860980277585,10557,2023-01-31 10:00:00,602,0.05702377569385242,4,0.7443664614664051
731,Brand_Awareness,122.67775688663222,10435,2023-01-31 11:00:00,155,0.014853857211308098,4,0.7914693992685949
732,Brand_Awareness,114.42130497229081,38766,2023-01-31 12:00:00,3782,0.09755971727802713,7,0.030254178998490432
733,Traffic,25.255700613410568,1162,2023-01-31 13:00:00,35,0.030120481927710843,5,0.7215914460974447
734,Retargeting,329.31674443418365,35742,2023-01-31 14:00:00,1335,0.037351015611885176,4,0.24667920931399523
735,Conversions,190.57790842464297,20675,2023-01-31 15:00:00,772,0.0373397823458283,3,0.24686257567958933
736,Traffic,433.5355424214222,9461,2023-01-31 16:00:00,290,0.03065215093541909,9,1.4949501462807662
737,Brand_Awareness,241.872854278863,18015,2023-01-31 17:00:00,182,0.010102692200943657,6,1.3289717268069396
738,Brand_Awareness,484.4147796782137,33591,2023-01-31 18:00:00,2540,0.07561549224494657,6,0.1907144801882731
739,Traffic,100.90750269452936,29047,2023-01-31 19:00:00,2818,0.09701518229077014,4,0.03580819825923682
740,Conversions,435.6253522982493,35782,2023-01-31 20:00:00,1080,0.030182773461516963,7,0.4033568076835642
741,Retargeting,390.53245786795344,10833,2023-01-31 21:00:00,754,0.06960214160435706,6,0.5179475568540497
742,Retargeting,387.75170387558546,8896,2023-01-31 22:00:00,682,0.0766636690647482,6,0.5685508854480725
743,Brand_Awareness,423.943781777275,33972,2023-01-31 23:00:00,2933,0.08633580595784764,2,0.1445427145507245
744,Conversions,382.90175556206947,42800,2023-02-01 00:00:00,2055,0.048014018691588785,6,0.186326888351372
745,Retargeting,316.84795759939357,31508,2023-02-01 01:00:00,1174,0.037260378316618,4,0.2698875277677969
746,Conversions,74.30999006436991,6347,2023-02-01 02:00:00,249,0.03923113281865448,7,0.2984336950376302
747,Conversions,25.93782795071344,31314,2023-02-01 03:00:00,2321,0.074120201826659,8,0.011175281323013115
748,Brand_Awareness,461.21544542968655,3643,2023-02-01 04:00:00,304,0.08344770793302224,6,1.5171560704923899
749,Retargeting,312.15865411516165,41785,2023-02-01 05:00:00,1100,0.026325236328826135,3,0.28378059465014693
750,Traffic,400.3032725783264,19681,2023-02-01 06:00:00,853,0.043341293633453584,4,0.4692887134564202
751,Brand_Awareness,245.94595224114954,39328,2023-02-01 07:00:00,3585,0.09115642799023596,5,0.06860417077856333
752,Retargeting,67.48101259157329,16892,2023-02-01 08:00:00,1395,0.08258347146578261,3,0.04837348572872637
753,Retargeting,71.34103817924972,48299,2023-02-01 09:00:00,4764,0.09863558251723638,5,0.014975029004880295
754,Retargeting,345.926990742196,18073,2023-02-01 10:00:00,1407,0.07785093786311072,8,0.2458614006696489
755,Retargeting,220.8498885007367,37768,2023-02-01 11:00:00,1714,0.04538233425121796,8,0.12885057672155
756,Retargeting,108.25711608316499,31682,2023-02-01 12:00:00,2000,0.06312732782021337,5,0.054128558041582495
757,Conversions,250.88132790330408,33262,2023-02-01 13:00:00,2311,0.069478684384583,5,0.10855963994084988
758,Brand_Awareness,41.4623791668157,32358,2023-02-01 14:00:00,552,0.017059150750973483,8,0.07511300573698497
759,Conversions,295.1659869380554,15289,2023-02-01 15:00:00,902,0.058996664268428284,5,0.32723501877833194
760,Traffic,141.80676817319787,8927,2023-02-01 16:00:00,659,0.07382099249467906,4,0.21518477719756884
761,Retargeting,400.8039593122222,49330,2023-02-01 17:00:00,1236,0.025055747009933103,3,0.32427504798723483
762,Brand_Awareness,162.07735987255114,2171,2023-02-01 18:00:00,174,0.08014739751266697,7,0.9314790797273054
763,Retargeting,233.05787305008258,12918,2023-02-01 19:00:00,807,0.06247097073850441,4,0.28879538172253105
